"year";"vars";"values";"var_names"
2020;"alt_21";67,8883657569732;"Vaihtoehtoiset"
2000;"alt_22";102,678113127341;"Vaihtoehtoiset"
2001;"alt_22";100,2239530939;"Vaihtoehtoiset"
2002;"alt_22";99,2195381833675;"Vaihtoehtoiset"
2003;"alt_22";99,2251102277208;"Vaihtoehtoiset"
2004;"alt_22";100,622706122564;"Vaihtoehtoiset"
2005;"alt_22";99,0241264255677;"Vaihtoehtoiset"
2006;"alt_22";98,9208686226146;"Vaihtoehtoiset"
2007;"alt_22";100;"Vaihtoehtoiset"
2008;"alt_22";98,1807877175718;"Vaihtoehtoiset"
2009;"alt_22";86,5845035791531;"Vaihtoehtoiset"
2010;"alt_22";84,663570573154;"Vaihtoehtoiset"
2011;"alt_22";79,6434296432396;"Vaihtoehtoiset"
2012;"alt_22";68,4731406192855;"Vaihtoehtoiset"
2013;"alt_22";72,1863605646326;"Vaihtoehtoiset"
2014;"alt_22";68,9730718764688;"Vaihtoehtoiset"
2015;"alt_22";68,6126407100273;"Vaihtoehtoiset"
2016;"alt_22";71,5490995644361;"Vaihtoehtoiset"
2017;"alt_22";75,6115912575617;"Vaihtoehtoiset"
2018;"alt_22";67,4576790408279;"Vaihtoehtoiset"
2019;"alt_22";67,8547549914093;"Vaihtoehtoiset"
2020;"alt_22";67,9010185355169;"Vaihtoehtoiset"
2000;"alt_23";102,673750878603;"Vaihtoehtoiset"
2001;"alt_23";100,273591804297;"Vaihtoehtoiset"
2002;"alt_23";99,1889572187479;"Vaihtoehtoiset"
2003;"alt_23";99,2023273120053;"Vaihtoehtoiset"
2004;"alt_23";100,583609195251;"Vaihtoehtoiset"
2005;"alt_23";99,0361680379682;"Vaihtoehtoiset"
2006;"alt_23";98,9316982891941;"Vaihtoehtoiset"
2007;"alt_23";100;"Vaihtoehtoiset"
2008;"alt_23";98,1757478386146;"Vaihtoehtoiset"
2009;"alt_23";86,522064933792;"Vaihtoehtoiset"
2010;"alt_23";84,5193430784885;"Vaihtoehtoiset"
2011;"alt_23";79,5417925208114;"Vaihtoehtoiset"
2012;"alt_23";68,3550788754907;"Vaihtoehtoiset"
2013;"alt_23";72,062196287418;"Vaihtoehtoiset"
2014;"alt_23";68,8441355122667;"Vaihtoehtoiset"
2015;"alt_23";68,5064042550971;"Vaihtoehtoiset"
2016;"alt_23";71,4527862197773;"Vaihtoehtoiset"
2017;"alt_23";75,5610603444669;"Vaihtoehtoiset"
2018;"alt_23";67,3581947262567;"Vaihtoehtoiset"
2019;"alt_23";67,7277861391018;"Vaihtoehtoiset"
2020;"alt_23";67,755280694127;"Vaihtoehtoiset"
2000;"alt_24";102,159310425641;"Vaihtoehtoiset"
2001;"alt_24";100,765428463465;"Vaihtoehtoiset"
2002;"alt_24";98,8677089705332;"Vaihtoehtoiset"
2003;"alt_24";98,5963066677902;"Vaihtoehtoiset"
2004;"alt_24";100,989843623273;"Vaihtoehtoiset"
2005;"alt_24";99,648866045303;"Vaihtoehtoiset"
2006;"alt_24";98,4064492359772;"Vaihtoehtoiset"
2007;"alt_24";100;"Vaihtoehtoiset"
2008;"alt_24";97,81851784375;"Vaihtoehtoiset"
2009;"alt_24";85,8786661216292;"Vaihtoehtoiset"
2010;"alt_24";85,3253184576254;"Vaihtoehtoiset"
2011;"alt_24";79,4238290690113;"Vaihtoehtoiset"
2012;"alt_24";69,0881166618636;"Vaihtoehtoiset"
2013;"alt_24";73,2913792217037;"Vaihtoehtoiset"
2014;"alt_24";71,7029545932291;"Vaihtoehtoiset"
2015;"alt_24";71,6287053068272;"Vaihtoehtoiset"
2016;"alt_24";74,4685778237889;"Vaihtoehtoiset"
2017;"alt_24";77,3611072101447;"Vaihtoehtoiset"
2018;"alt_24";70,1320589297814;"Vaihtoehtoiset"
2019;"alt_24";69,6719408738199;"Vaihtoehtoiset"
2020;"alt_24";68,8276147053639;"Vaihtoehtoiset"
2000;"alt_25";102,678825717731;"Vaihtoehtoiset"
2001;"alt_25";100,226280741118;"Vaihtoehtoiset"
2002;"alt_25";99,2193456003876;"Vaihtoehtoiset"
2003;"alt_25";99,2252370548863;"Vaihtoehtoiset"
2004;"alt_25";100,62234854376;"Vaihtoehtoiset"
2005;"alt_25";99,025107875814;"Vaihtoehtoiset"
2006;"alt_25";98,9209576258529;"Vaihtoehtoiset"
2007;"alt_25";100;"Vaihtoehtoiset"
2008;"alt_25";98,1799249063269;"Vaihtoehtoiset"
2009;"alt_25";86,5819386152827;"Vaihtoehtoiset"
2010;"alt_25";84,6586956235047;"Vaihtoehtoiset"
2011;"alt_25";79,6396458279664;"Vaihtoehtoiset"
2012;"alt_25";68,4693369986403;"Vaihtoehtoiset"
2013;"alt_25";72,1824960507665;"Vaihtoehtoiset"
2014;"alt_25";68,9694106891436;"Vaihtoehtoiset"
2015;"alt_25";68,6096153603845;"Vaihtoehtoiset"
2016;"alt_25";71,5463654023906;"Vaihtoehtoiset"
2017;"alt_25";75,6098609679084;"Vaihtoehtoiset"
2018;"alt_25";67,4548166137461;"Vaihtoehtoiset"
2019;"alt_25";67,8506950348339;"Vaihtoehtoiset"
2020;"alt_25";67,8962460792059;"Vaihtoehtoiset"
2000;"alt_26";102,678825717731;"Vaihtoehtoiset"
2001;"alt_26";100,226280741118;"Vaihtoehtoiset"
2002;"alt_26";99,2193456003876;"Vaihtoehtoiset"
2003;"alt_26";99,2252370548863;"Vaihtoehtoiset"
2004;"alt_26";100,62234854376;"Vaihtoehtoiset"
2005;"alt_26";99,025107875814;"Vaihtoehtoiset"
2006;"alt_26";98,9209576258529;"Vaihtoehtoiset"
2007;"alt_26";100;"Vaihtoehtoiset"
2008;"alt_26";98,1799249063269;"Vaihtoehtoiset"
2009;"alt_26";86,5819386152827;"Vaihtoehtoiset"
2010;"alt_26";84,6586956235047;"Vaihtoehtoiset"
2011;"alt_26";79,6396458279664;"Vaihtoehtoiset"
2012;"alt_26";68,4693369986403;"Vaihtoehtoiset"
2013;"alt_26";72,1824960507665;"Vaihtoehtoiset"
2014;"alt_26";68,9694106891436;"Vaihtoehtoiset"
2015;"alt_26";68,6096153603845;"Vaihtoehtoiset"
2016;"alt_26";71,5463654023906;"Vaihtoehtoiset"
2017;"alt_26";75,6098609679084;"Vaihtoehtoiset"
2018;"alt_26";67,4548166137461;"Vaihtoehtoiset"
2019;"alt_26";67,8506950348339;"Vaihtoehtoiset"
2020;"alt_26";67,8962460792059;"Vaihtoehtoiset"
2000;"alt_27";102,678825717731;"Vaihtoehtoiset"
2001;"alt_27";100,226280741118;"Vaihtoehtoiset"
2002;"alt_27";99,2193456003876;"Vaihtoehtoiset"
2003;"alt_27";99,2252370548863;"Vaihtoehtoiset"
2004;"alt_27";100,62234854376;"Vaihtoehtoiset"
2005;"alt_27";99,025107875814;"Vaihtoehtoiset"
2006;"alt_27";98,9209576258529;"Vaihtoehtoiset"
2007;"alt_27";100;"Vaihtoehtoiset"
2008;"alt_27";98,1799249063269;"Vaihtoehtoiset"
2009;"alt_27";86,5819386152827;"Vaihtoehtoiset"
2010;"alt_27";84,6586956235047;"Vaihtoehtoiset"
2011;"alt_27";79,6396458279664;"Vaihtoehtoiset"
2012;"alt_27";68,4693369986403;"Vaihtoehtoiset"
2013;"alt_27";72,1824960507665;"Vaihtoehtoiset"
2014;"alt_27";68,9694106891436;"Vaihtoehtoiset"
2015;"alt_27";68,6096153603845;"Vaihtoehtoiset"
2016;"alt_27";71,5463654023906;"Vaihtoehtoiset"
2017;"alt_27";75,6098609679084;"Vaihtoehtoiset"
2018;"alt_27";67,4548166137461;"Vaihtoehtoiset"
2019;"alt_27";67,8506950348339;"Vaihtoehtoiset"
2020;"alt_27";67,8962460792059;"Vaihtoehtoiset"
