"year";"vars";"values";"var_names"
2001;"alt_19";100,384364716115;"Vaihtoehtoiset"
2002;"alt_19";100,103935108029;"Vaihtoehtoiset"
2003;"alt_19";99,3939709016457;"Vaihtoehtoiset"
2004;"alt_19";100,820057414014;"Vaihtoehtoiset"
2005;"alt_19";98,6417165467698;"Vaihtoehtoiset"
2006;"alt_19";98,3602909338106;"Vaihtoehtoiset"
2007;"alt_19";100;"Vaihtoehtoiset"
2008;"alt_19";99,4828730148757;"Vaihtoehtoiset"
2009;"alt_19";93,6156505573608;"Vaihtoehtoiset"
2010;"alt_19";95,1304312396468;"Vaihtoehtoiset"
2011;"alt_19";94,5071815414697;"Vaihtoehtoiset"
2012;"alt_19";89,8375061835551;"Vaihtoehtoiset"
2013;"alt_19";89,8705431920259;"Vaihtoehtoiset"
2014;"alt_19";87,6817493253305;"Vaihtoehtoiset"
2015;"alt_19";87,9066325617085;"Vaihtoehtoiset"
2016;"alt_19";88,4224914968854;"Vaihtoehtoiset"
2017;"alt_19";89,3671293820715;"Vaihtoehtoiset"
2018;"alt_19";84,0643808513263;"Vaihtoehtoiset"
2019;"alt_19";82,9418255403279;"Vaihtoehtoiset"
2020;"alt_19";81,3605795560134;"Vaihtoehtoiset"
2000;"alt_20";101,233580945501;"Vaihtoehtoiset"
2001;"alt_20";100,384245787089;"Vaihtoehtoiset"
2002;"alt_20";100,103927895594;"Vaihtoehtoiset"
2003;"alt_20";99,3937954735523;"Vaihtoehtoiset"
2004;"alt_20";100,82044649486;"Vaihtoehtoiset"
2005;"alt_20";98,6417927542928;"Vaihtoehtoiset"
2006;"alt_20";98,360336997454;"Vaihtoehtoiset"
2007;"alt_20";100;"Vaihtoehtoiset"
2008;"alt_20";99,4827783298859;"Vaihtoehtoiset"
2009;"alt_20";93,6155910778879;"Vaihtoehtoiset"
2010;"alt_20";95,1308270962794;"Vaihtoehtoiset"
2011;"alt_20";94,507123351822;"Vaihtoehtoiset"
2012;"alt_20";89,8377858193232;"Vaihtoehtoiset"
2013;"alt_20";89,8708926550192;"Vaihtoehtoiset"
2014;"alt_20";87,6819235399079;"Vaihtoehtoiset"
2015;"alt_20";87,9062934460933;"Vaihtoehtoiset"
2016;"alt_20";88,4221859383472;"Vaihtoehtoiset"
2017;"alt_20";89,3667113806974;"Vaihtoehtoiset"
2018;"alt_20";84,0643619865948;"Vaihtoehtoiset"
2019;"alt_20";82,9419941363718;"Vaihtoehtoiset"
2020;"alt_20";81,3611541714773;"Vaihtoehtoiset"
2000;"alt_21";101,139542553036;"Vaihtoehtoiset"
2001;"alt_21";100,304729716292;"Vaihtoehtoiset"
2002;"alt_21";100,099904782188;"Vaihtoehtoiset"
2003;"alt_21";99,3511208033668;"Vaihtoehtoiset"
2004;"alt_21";100,997828629616;"Vaihtoehtoiset"
2005;"alt_21";98,6002260007884;"Vaihtoehtoiset"
2006;"alt_21";98,3335794743539;"Vaihtoehtoiset"
2007;"alt_21";100;"Vaihtoehtoiset"
2008;"alt_21";99,359574497387;"Vaihtoehtoiset"
2009;"alt_21";93,7508330210688;"Vaihtoehtoiset"
2010;"alt_21";95,5304090936064;"Vaihtoehtoiset"
2011;"alt_21";94,8497731585614;"Vaihtoehtoiset"
2012;"alt_21";90,4401866708275;"Vaihtoehtoiset"
2013;"alt_21";90,6061352242772;"Vaihtoehtoiset"
2014;"alt_21";88,2748444502525;"Vaihtoehtoiset"
2015;"alt_21";88,3081984956654;"Vaihtoehtoiset"
2016;"alt_21";88,8479843842086;"Vaihtoehtoiset"
2017;"alt_21";89,7562954842656;"Vaihtoehtoiset"
2018;"alt_21";84,599216652947;"Vaihtoehtoiset"
